"Operativo";"escuela seleccionada";"Nivel";"Gestión";"Supervisión";"Escuela_ID";"CUE";"subcue";"Número_escuela";"Anexo";"Número_Anexo";"Nombre_Escuela";"Departamento";"Localidad";"zona";"AMBITO";"Regional";"Curso";"Curso_ID";"División";"División_ID";"Turno";"Modalidad";"Matrícula";"Cantidad_alumnos_evaluados_por_división";"Diferencia por censar";"ciclo_lectivo";"cencista"
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"B";"33657";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"A";"33658";"Mañana";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"B";"33659";"Mañana";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"A";"33660";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"B";"33661";"Mañana";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"A";"33662";"Mañana";"Presencial";"32";"0";"32";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"B";"33663";"Mañana";"Presencial";"27";"0";"27";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"A";"33664";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"07 - Secundario Orientado Privada";"1963";"5000594";"00";"S018";"0";"S018-0";"COMPAÑÍA DE MARÍA";"GODOY CRUZ";"GODOY CRUZ";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"B";"33665";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"1°";"1";"A";"33667";"Mañana";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"1°";"1";"B";"33668";"Mañana";"Presencial";"27";"0";"27";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"2°";"2";"A";"33669";"Mañana";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"2°";"2";"B";"33670";"Mañana";"Presencial";"24";"0";"24";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"3°";"3";"BACHILLER CS. NATURA";"33671";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"3°";"3";"BACHILLER EN HUMANID";"33672";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"4°";"4";"BACHILLER CS, NATURA";"33673";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"4°";"4";"BACHILLER EN HUMANID";"33674";"Mañana";"Presencial";"28";"0";"28";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"5°";"5";"POLIMODAL CS. NATURA";"33675";"Mañana";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"01 - Secundario Orientado Privada";"1964";"5000191";"00";"S019";"0";"S019-0";"SAN JOSE H. DOMINICAS";"GUAYMALLÉN";"SAN JOSÉ";-;"Urbano";"NO CORRESPONDE";"5°";"5";"POLIMODAL EN HUMANID";"33676";"Mañana";"Presencial";"36";"0";"36";-;-
"Operativo 2022 Instancia II";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"1°";"1";"A";"33687";"Mañana";"Presencial";"30";"27";"3";"2022";"DICESARO VERONICA MARIANA,GOMEZ MARCIA GABRIELA,JURI MARIA,LARA ALANIS VALERIA YAMILA,LUCERO FEDERICO,NUÑEZ VANESA ROMINA,PESCARA REYNOSO MICAELA IVONNE,RUIZ ALICIA ESTELA"
"Operativo 2022 Instancia II";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"1°";"1";"B";"33688";"Mañana";"Presencial";"30";"30";"0";"2022";"DICESARO VERONICA MARIANA,GOMEZ MARCIA GABRIELA,JURI MARIA,LARA ALANIS VALERIA YAMILA,LUCERO FEDERICO,NUÑEZ VANESA ROMINA,PESCARA REYNOSO MICAELA IVONNE,RUIZ ALICIA ESTELA"
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"2°";"2";"A";"33689";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"2°";"2";"B";"33690";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"3°";"3";"A";"33691";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"3°";"3";"B";"33692";"Mañana";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"4°";"4";"A";"49818";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"4°";"4";"B";"49819";"Mañana";"Presencial";"27";"0";"27";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"5°";"5";"A";"49820";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1966";"5000257";"00";"S022";"0";"S022-0";"MARÍA AUXILIADORA";"MAIPÚ";"RODEO DEL MEDIO";"Sin Zona";"Urbano";"NO CORRESPONDE";"5°";"5";"B";"49821";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"A";"33693";"Mañana";"Presencial";"32";"0";"32";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"B";"33694";"Mañana";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"C";"33695";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"D";"49249";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"A";"33696";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"B";"33697";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"C";"33698";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"D";"49250";"Mañana";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"A";"33699";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"B";"33700";"Mañana";"Presencial";"28";"0";"28";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"C";"33701";"Mañana";"Presencial";"27";"0";"27";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"D";"70314";"Mañana";"Presencial";"36";"0";"36";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"A";"50395";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"B";"50396";"Mañana";"Presencial";"28";"0";"28";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"C";"50397";"Mañana";"Presencial";"29";"0";"29";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"D";"73948";"Mañana";"Presencial";"35";"0";"35";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"A";"50398";"Mañana";"Presencial";"27";"0";"27";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"B";"50399";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"C";"50400";"Mañana";"Presencial";"27";"0";"27";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1967";"5001143";"00";"S023";"0";"S023-0";"PADRE VÁSQUEZ";"MAIPÚ";"MAIPÚ";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"D";"80980";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"A";"33702";"Mañana";"Presencial";"32";"0";"32";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"B";"33703";"Mañana";"Presencial";"32";"0";"32";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"A";"33704";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"B";"33705";"Mañana";"Presencial";"30";"0";"30";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"A";"33706";"Mañana";"Presencial";"31";"0";"31";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"B";"33707";"Mañana";"Presencial";"32";"0";"32";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"A";"33708";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"B";"33709";"Mañana";"Presencial";"33";"0";"33";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"A";"33710";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"si";"Secundario Orientado";"Privada";"04 - Secundario Orientado Privada";"1969";"5001356";"00";"S026";"0";"S026-0";"SAN VICENTE DE PAUL";"SAN MARTÍN";"SAN MARTÍN";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"B";"33711";"Mañana";"Presencial";"34";"0";"34";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"PRIMERA";"42497";"Mañana";"Presencial";"32";"0";"32";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"1°";"1";"SEGUNDA";"42499";"Mañana";"Presencial";"24";"0";"24";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"PRIMERA";"42500";"Mañana";"Presencial";"26";"0";"26";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"2°";"2";"SEGUNDA";"42498";"Mañana";"Presencial";"25";"0";"25";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"PRIMERA";"42501";"Mañana";"Presencial";"28";"0";"28";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"3°";"3";"SEGUNDA";"49418";"Mañana";"Presencial";"19";"0";"19";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"PRIMERA";"49419";"Mañana";"Presencial";"22";"0";"22";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"4°";"4";"SEGUNDA";"49420";"Mañana";"Presencial";"18";"0";"18";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"PRIMERA";"49421";"Mañana";"Presencial";"23";"0";"23";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"02 - Secundario Orientado Privada";"1970";"5000059";"00";"S027";"0";"S027-0";"PABLO BESSON";"CAPITAL";"TERCERA SECCION";"10%";"Urbano";"NO CORRESPONDE";"5°";"5";"SEGUNDA";"49422";"Mañana";"Presencial";"20";"0";"20";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"06 - Secundario Orientado Privada";"2666";"5001075";"00";"S028";"0";"S028-0";"INSTITUTO ""SAN RAFAEL""- PS-028 ";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"1°";"1";"1ra";"33712";"Mañana";"Presencial";"36";"0";"36";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"06 - Secundario Orientado Privada";"2666";"5001075";"00";"S028";"0";"S028-0";"INSTITUTO ""SAN RAFAEL""- PS-028 ";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"1°";"1";"2da";"33713";"Mañana";"Presencial";"37";"0";"37";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"06 - Secundario Orientado Privada";"2666";"5001075";"00";"S028";"0";"S028-0";"INSTITUTO ""SAN RAFAEL""- PS-028 ";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"2°";"2";"1ra";"33714";"Mañana";"Presencial";"37";"0";"37";-;-
"División aún no censada!";"no";"Secundario Orientado";"Privada";"06 - Secundario Orientado Privada";"2666";"5001075";"00";"S028";"0";"S028-0";"INSTITUTO ""SAN RAFAEL""- PS-028 ";"SAN RAFAEL";"SAN RAFAEL CIUDAD";-;"Urbano";"NO CORRESPONDE";"2°";"2";"2da";"33715";"Mañana";"Presencial";"38";"0";"38";-;-
